Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
2015-03-16,74.209999,76.75,74.0,76.330002,76.330002,1822400,0.05181207110376196,73.48399979999999,70.5965,69.25619976,72.6270126538394,71.05631691958403,1.5706957342553665,70.5965,77.23837760707707,63.95462239292295,0.0316600592316994,63.58337945757286
2015-03-17,76.160004,78.120003,75.900002,77.709999,77.709999,1824300,0.01807935233645086,74.59599920000001,71.00999985,69.4023997,73.40901055324872,71.5491822588741,1.8598282943746227,71.00999985,78.34253433076456,63.677465369235435,0.03163269674652911,71.01681677634231
2015-03-18,77.860001,80.800003,77.690002,79.959999,79.959999,2272900,0.028953802971996012,75.99799959999999,71.63099975,69.64899974,74.416854929672,72.17220572117972,2.2446492084922767,71.63099975,79.7839787900436,63.4780207099564,0.030996405540202734,68.39808261173097
2015-03-19,81.519997,82.269997,79.209999,80.379997,80.379997,1886000,0.005252601366340759,77.3899994,72.38499945,69.96319971999999,75.33426140203015,72.78019026035159,2.5540711416785626,72.38499945,80.85576268423969,63.9142362157603,0.029399911092497392,75.89621823708053
2015-03-20,81.440002,81.5,79.695,80.800003,80.800003,4741000,0.0052252552335876334,79.036,73.1664997,70.24619974000001,76.17514472479475,73.37425046328852,2.8008942615062296,73.1664997,81.71816161811314,64.61483778188686,0.029278091280940482,76.54150558506834
2015-03-23,81.150002,84.190002,81.07,84.089996,84.089996,2000600,0.04071773363671771,80.58799880000001,74.11849935000001,70.57419962,77.39281415174939,74.16800939193382,3.2248047598155694,74.11849935000001,83.09438591792367,65.14261278207634,0.02982130829218397,78.34831703008237
2015-03-24,84.599998,85.627998,82.660004,83.209999,83.209999,1792300,-0.010464942821498124,81.68799879999999,74.8119995,70.89619958,78.28776566686487,74.83778639993872,3.4499792669261495,74.8119995,84.35848946879112,65.26550953120888,0.027533028082368106,74.25229048475822
2015-03-25,83.550003,83.790001,75.519997,77.129997,77.129997,3728800,-0.07306816576214592,81.12199840000001,75.3079994,71.12839957999999,78.10964741042412,75.00757977772103,3.1020676327030827,75.3079994,84.19981549218743,66.41618330781257,0.03204840696526763,54.91372142196498
2015-03-26,73.5,77.75,72.099998,77.190002,77.190002,3005900,0.0007779722848946236,80.4839994,75.59099955,71.37179968,77.9681635011281,75.16924068307503,2.7989228180530716,75.59099955,84.33559467827753,66.84640442172248,0.029129459746705062,58.356490975722366
2015-03-27,77.629997,80.690002,77.510002,79.279999,79.279999,2634900,0.027076006553283793,80.1799986,76.0849994,71.66559974,78.1699843471084,75.47374129914354,2.696243047964856,76.0849994,84.4657076107483,67.7042911892517,0.028401808107807857,58.74950562025394
2015-03-30,80.220001,81.400002,79.709999,81.400002,81.400002,1820400,0.026740704171805074,79.64199980000001,76.6874996,72.00579979999999,78.66691013986095,75.91272357328106,2.7541865665798895,76.6874996,84.7562980105128,68.6187011894872,0.028668130430393995,68.59670730276999
