Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
1986-09-16,0.0,3.2,2.933333,2.933333,2.933333,16500,0.0476189285714288,2.8666666,3.0300000000000002,3.6893333200000002,2.969839329128968,3.169153157359383,-0.199313828230415,3.0300000000000002,3.443740546437387,2.6162594535626136,0.05626043140298227,53.1249923271473
1986-09-17,0.0,3.2,2.933333,2.933333,2.933333,7688,0.0,2.8533332000000002,3.0166666500000003,3.6653333200000002,2.9642229708014343,3.1516849975549843,-0.18746202675355006,3.0166666500000003,3.4244849359880276,2.608848364011973,0.05626043140298227,56.66664960333346
1986-09-18,0.0,3.2,2.8,2.8,2.8,13125,-0.04545443698345886,2.8266666,2.99666665,3.63599998,2.938957898370444,3.125634256995356,-0.18667635862491183,2.99666665,3.405859219087879,2.587474080912121,0.05705102102328429,44.44444409876543
1986-09-19,0.0,3.333333,2.933333,2.933333,2.933333,13500,0.0476189285714288,2.8799998,2.98666665,3.6039999799999998,2.9380925293903757,3.1113897194401443,-0.17329719004976862,2.98666665,3.3915491185431326,2.5817841814568676,0.05810362496698676,37.49999967187501
1986-09-22,0.0,3.333333,2.933333,2.933333,2.933333,8438,0.0,2.9066663999999998,2.9799999500000003,3.5533333,2.9373602940995487,3.0982003328149483,-0.16084003871539965,2.9799999500000003,3.3837252703221763,2.5762746296778243,0.057921173535189094,31.818150522713353
1986-09-23,0.0,3.466667,3.066667,3.066667,3.066667,5813,0.04545477789258823,2.9333332000000003,2.9833333,3.50799998,2.9572536334688486,3.0958645303842114,-0.13861089691536277,2.9833333,3.388850796251825,2.577815803748175,0.05857882792633587,45.000010777502574
1986-09-24,0.0,3.6,3.066667,3.066667,3.066667,3188,0.0,2.96,2.99666665,3.4679999799999996,2.9740864590890257,3.093701750355751,-0.11961529126672543,2.99666665,3.3942617709889427,2.599071529011057,0.056275035639299406,45.000010777502574
1986-09-25,0.0,3.6,3.2,3.2,3.2,9000,0.04347814744802747,3.04,3.0233333,3.43066664,3.0088423884599447,3.1015756947738438,-0.09273330631389909,3.0233333,3.398653909301367,2.648012690698633,0.0553830396147738,54.999988172497176
1986-09-26,0.0,3.6,3.2,3.2,3.2,4688,0.0,3.0933333999999997,3.0333333000000002,3.39866664,3.0382512517737994,3.1088663840498554,-0.07061513227605598,3.0333333000000002,3.416609506269924,2.6500570937300765,0.04840646238360866,57.894740357342535
1986-09-29,0.0,4.0,3.466667,3.466667,3.466667,8250,0.08333343749999989,3.2000002000000003,3.04,3.38266664,3.104161366885523,3.1353701333794954,-0.03120876649397264,3.04,3.4490212879977764,2.6309787120022237,0.04549266240651254,68.18184852274076
1986-09-30,0.0,4.4,4.0,4.0,4.0,19875,0.15384604289941883,3.3866667999999995,3.0666666499999997,3.3773333,3.241982695056981,3.1994167901661994,0.0425659048907816,3.0666666499999997,3.632352174192505,2.5009811258074945,0.05622784483123803,75.86208625209264
1986-10-01,0.0,4.4,4.0,4.0,4.0,3563,0.0,3.5733334,3.10666665,3.37199996,3.3586007419712915,3.2587192501538884,0.09988149181740313,3.10666665,3.808743852732534,2.4045894472674663,0.05257901041599658,78.57146242094831
1986-10-02,0.0,4.266667,3.866667,3.866667,3.866667,11438,-0.03333324999999998,3.7066668,3.14,3.35866664,3.436764781668016,3.303752416809156,0.13301236485885992,3.14,3.91974369158184,2.36025630841816,0.053515822417506395,84.61541055919133
1986-10-03,0.0,4.133333,3.733333,3.733333,3.733333,2438,-0.03448292806181652,3.8133334000000003,3.1733333,3.34266664,3.4823906614113977,3.3355732007492183,0.1468174606621795,3.1733333,3.995710497217428,2.350956102782572,0.05316793840337686,76.92307186390438
1986-10-06,0.0,4.0,3.6,3.6,3.6,11438,-0.03571419961733924,3.84,3.2033332999999997,3.3239999800000004,3.500484405809644,3.355160371064091,0.14532403474555267,3.2033332999999997,4.042687092652439,2.36397950734756,0.05371246455846706,69.23078198520945
1986-10-07,0.0,4.0,3.733333,3.733333,3.733333,6000,0.0370369444444445,3.7866666,3.2433332999999998,3.30799998,3.536307266454314,3.383173158392677,0.15313410806163708,3.2433332999999998,4.104476330957315,2.382190269042685,0.05344695798500871,71.42857854592084
1986-10-08,0.0,4.0,3.733333,3.733333,3.733333,6000,0.0,3.7333331999999997,3.2799999499999997,3.2973332999999996,3.566618917769035,3.409110924437664,0.15750799333137122,3.2799999499999997,4.159766009282019,2.4002338907179803,0.05348092200154994,76.9230718639044
1986-10-09,0.0,4.0,3.733333,3.733333,3.733333,1875,0.0,3.7066664000000005,3.3199999500000006,3.28666662,3.5922672381122602,3.4331273744793185,0.15913986363294175,3.3199999500000006,4.206124260580325,2.4338756394196754,0.05295389051627169,74.99999934375
1986-10-10,0.0,4.0,3.733333,3.733333,3.733333,1875,0.0,3.7066664000000005,3.3733332500000004,3.28133328,3.613969663018066,3.455364828221591,0.15860483479647502,3.3733332500000004,4.22147534887454,2.5251911511254606,0.04710553001903082,74.99999934375
1986-10-13,3.733333,3.733333,3.733333,3.733333,3.733333,0,0.0,3.733333,3.4199998999999996,3.2839999400000006,3.632333253322979,3.47595506316814,0.15637819015483911,3.4199998999999996,4.237469954104126,2.6025298458958726,0.046640680560763384,72.72725963635781
1986-10-14,0.0,4.0,3.733333,3.733333,3.733333,3750,0.0,3.733333,3.4599998999999997,3.2866665999999998,3.6478716758886747,3.4950200955260553,0.15285158036261937,3.4599998999999997,4.255190057257439,2.6648097427425608,0.04612574868749668,72.72725963635781
1986-10-15,0.0,4.0,3.733333,3.733333,3.733333,4313,0.0,3.733333,3.4999999,3.2866666,3.6610195719058014,3.512672903264866,0.1483466686409356,3.4999999,4.263494365487923,2.736505434512077,0.04612574868749668,69.99999176499803
1986-10-16,0.0,4.0,3.733333,3.733333,3.733333,4313,0.0,3.733333,3.54666655,3.2866665999999998,3.6721447146895243,3.5290180956156165,0.14312661907390778,3.54666655,4.240970744754784,2.8523623552452158,0.044167609003662955,69.99999176499803
1986-10-17,0.0,4.0,3.733333,3.733333,3.733333,8250,0.0,3.733333,3.5866665500000003,3.2866665999999998,3.681558297044982,3.5441525329774226,0.13740576406755922,3.5866665500000003,4.221852940474138,2.951480159525863,0.04361727657904431,62.49997574217265
1986-10-20,0.0,4.0,3.466667,3.466667,3.466667,10500,-0.07142839923467847,3.6799998,3.61333325,3.28133328,3.6484980974996,3.538412863867984,0.11008523363161604,3.61333325,4.173366373498531,3.0533001265014685,0.0474886145221047,16.66664554164062
1986-10-21,0.0,4.0,3.466667,3.466667,3.466667,750,0.0,3.6266666,3.6333332500000006,3.2786666199999996,3.6205240824996614,3.533098355433318,0.08742572706634322,3.6333332500000006,4.136887610672574,3.1297788893274276,0.04675477688591034,16.66664554164062
1986-10-22,0.0,4.0,3.6,3.6,3.6,4313,0.03846143860947704,3.6,3.6599999,3.28666662,3.6173665313458674,3.538054032808628,0.07931249853723932,3.6599999,4.088023874843953,3.2319759251560476,0.04723430388981814,33.33329108328125
1986-10-23,0.0,4.0,3.6,3.6,3.6,1688,0.0,3.5733334,3.6799999000000008,3.2946666200000005,3.614694757292657,3.542642622970952,0.0720521343217051,3.6799999000000008,4.05112097953173,3.308878820468272,0.04656260926515956,39.99999915999791
1986-10-24,0.0,4.0,3.6,3.6,3.6,3750,0.0,3.5466668000000006,3.6999999000000003,3.30266662,3.6124340254014795,3.5468913175656964,0.06554270783578309,3.6999999000000003,3.998142093008208,3.401857706991793,0.04656260926515956,49.999998687496756
1986-10-27,0.0,4.0,3.6,3.6,3.6,2625,0.0,3.5733334,3.70666655,3.31066662,3.610521098416637,3.5508252940423115,0.05969580437432542,3.70666655,3.988348901063796,3.424984198936204,0.04295005094246322,33.33333216666378
1986-10-28,0.0,3.866667,3.6,3.6,3.6,14063,0.0,3.6,3.6866665500000004,3.3186666199999997,3.608902467891,3.5544678648539922,0.05443460303700798,3.6866665500000004,3.935546879636102,3.4377862203638987,0.024098588265233423,33.33333216666378
1986-10-29,0.0,3.733333,3.466667,3.466667,3.466667,8063,-0.037036944444444386,3.5733334,3.6599999000000003,3.32399996,3.587020088215462,3.54796409708703,0.039055991128432055,3.6599999000000003,3.8801536665722605,3.43984613342774,0.025098621008542196,24.99999934374837
1986-10-30,0.0,3.2,3.066667,3.066667,3.066667,15375,-0.11538460428994202,3.4666668,3.6199999,3.3213333000000005,3.5069657669515446,3.5123124602657683,-0.0053466933142236606,3.6199999,3.946884436011297,3.2931153639887025,0.03457621309067012,14.285698765284167
