Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
2015-08-13,5.25,5.25,5.25,5.25,5.25,0,0.0,5.25,5.109999999999999,5.1082,5.1964505649985275,5.12073455835681,0.07571600664171729,5.109999999999999,5.4147000250462085,4.80529997495379,0.017882925728054316,99.99999688888899
2015-08-14,5.25,5.25,5.25,5.25,5.25,0,0.0,5.25,5.122999999999999,5.1133999999999995,5.2046889396141385,5.130309776256306,0.07437916335783257,5.122999999999999,5.428328123758518,4.817671876241481,0.017882925728054316,99.99999688888899
2015-08-17,5.25,5.25,5.25,5.25,5.25,0,0.0,5.25,5.136,5.0884,5.211659871981194,5.139175718755839,0.07248415322535529,5.136,5.439620261441652,4.832379738558348,0.017882925728054316,99.99999066666754
2015-08-18,5.25,5.25,5.25,5.25,5.25,0,0.0,5.25,5.148999999999999,5.0733999999999995,5.217558353214856,5.147384924773924,0.0701734284409321,5.148999999999999,5.448536484026838,4.84946351597316,0.017882925728054316,99.99999066666754
2015-08-19,5.25,5.25,5.25,5.25,5.25,0,0.0,5.25,5.162,5.0584,5.222549375797185,5.154986041457336,0.06756333433984896,5.162,5.454977455572416,4.869022544427584,0.017882925728054316,99.99999066666754
2015-08-20,5.25,5.25,5.25,5.25,5.25,0,0.0,5.25,5.175,5.0434,5.226772548751464,5.162024112460497,0.0647484362909676,5.175,5.458771590878079,4.89122840912192,0.017882925728054316,99.99999066666754
2015-08-21,5.0,5.0,5.0,5.0,5.0,400,-0.04761904761904767,5.2,5.185,5.0236,5.191884464328162,5.150022326352311,0.041862137975850366,5.185,5.423636477557508,4.946363522442491,0.01911293769580761,0.0
2015-08-24,5.0,5.0,5.0,5.0,5.0,0,0.0,5.15,5.194999999999999,5.0086,5.162363777508444,5.138909561437325,0.023454216071119305,5.194999999999999,5.37535053587244,5.014649464127559,0.01911293769580761,0.0
2015-08-25,5.0,5.0,5.0,5.0,5.0,100,0.0,5.1,5.1899999999999995,4.9936,5.137384734814837,5.1286199642938195,0.008764770521017873,5.1899999999999995,5.3862812160892535,4.9937187839107455,0.012806351922520335,0.0
2015-08-26,5.0,5.0,5.0,5.0,5.0,0,0.0,5.05,5.185,4.99,5.116248621766401,5.119092559531314,-0.002843937764913207,5.185,5.395513157483533,4.974486842516466,0.012806351922520335,0.0
2015-08-27,5.0,5.0,5.0,5.0,5.0,200,0.0,5.0,5.18,4.986,5.098364218417723,5.11027088845492,-0.011906670037197031,5.18,5.403371298160949,4.95662870183905,0.012806351922520335,0.0
2015-08-28,5.0,5.0,5.0,5.0,5.0,0,0.0,5.0,5.175,4.982,5.0832312617380735,5.102102674495296,-0.018871412757222927,5.175,5.410081172990819,4.939918827009181,0.012806351922520335,0.0
2015-08-31,5.0,5.0,5.0,5.0,5.0,0,0.0,5.0,5.1625,4.992,5.070426452239908,5.09453951342157,-0.024113061181662232,5.1625,5.4071802424648014,4.917819757535198,0.010647942749999117,0.0
2015-09-01,5.0,5.0,5.0,5.0,5.0,0,0.0,5.0,5.15,5.002,5.059591613433768,5.087536586501454,-0.02794497306768573,5.15,5.4013123449750235,4.898687655024977,0.010647942749999117,0.0
2015-09-02,5.0,5.0,5.0,5.0,5.0,0,0.0,5.0,5.1375,5.012,5.050423672905496,5.081052394908753,-0.03062872200325728,5.1375,5.392708892767026,4.882291107232974,0.010647942749999117,0.0
2015-09-03,5.0,5.0,5.0,5.0,5.0,0,0.0,5.0,5.125,5.027,5.042666184766189,5.0750485138044015,-0.03238232903821281,5.125,5.381494588021295,4.868505411978705,0.010647942749999117,0.0
2015-09-04,4.84,4.84,4.84,4.84,4.84,200,-0.03200000000000003,4.967999999999999,5.1045,5.0388,5.011486771725236,5.057637512781854,-0.04615074105661776,5.1045,5.383481229325187,4.825518770674813,0.012512339296947856,0.0
2015-09-08,4.84,4.84,4.84,4.84,4.84,0,0.0,4.936,5.0840000000000005,5.0506,4.985104191459815,5.0415162155387545,-0.05641202407893964,5.0840000000000005,5.3778241507755125,4.790175849224489,0.012512339296947856,0.0
2015-09-09,4.84,4.84,4.84,4.84,4.84,0,0.0,4.903999999999999,5.0635,5.0514,4.962780469696766,5.02658908846181,-0.06380861876504351,5.0635,5.365651931110308,4.761348068889693,0.012512339296947856,0.0
2015-09-10,4.84,4.84,4.84,4.84,4.84,0,0.0,4.872,5.043,5.0492,4.943891166666495,5.012767674501676,-0.0688765078351814,5.043,5.347499589490698,4.738500410509302,0.012512339296947856,0.0
2015-09-11,4.84,4.84,4.84,4.84,4.84,0,0.0,4.84,5.0225,5.047000000000001,4.927907910256264,4.999970068983034,-0.07206215872676935,5.0225,5.323507081574335,4.721492918425665,0.012512339296947856,0.0
2015-09-14,4.0,4.0,3.5,3.5,3.5,4100,-0.27685950413223137,4.572,4.9350000000000005,5.018,4.708229770216839,4.8888611749842905,-0.18063140476745154,4.9350000000000005,5.6667606741350145,4.2032393258649865,0.06223423953164272,0.0
2015-09-15,4.0,4.0,4.0,4.0,4.0,100,0.1428571428571428,4.403999999999999,4.8725000000000005,4.9990000000000006,4.599271344029633,4.823019606466936,-0.22374826243730261,4.8725000000000005,5.6984444354957065,4.0465555645042945,0.07184384260064564,24.999999825000003
2015-09-16,4.0,4.0,4.0,4.0,4.0,0,0.0,4.236,4.8100000000000005,4.98,4.507075752640459,4.762055191173088,-0.2549794385326294,4.8100000000000005,5.702188320927822,3.9178116790721793,0.07184384260064564,24.999999825000003
2015-09-17,4.0,4.0,3.5,3.5,3.5,2200,-0.125,3.967999999999999,4.7225,4.9510000000000005,4.352141021465004,4.668569621456563,-0.3164285999915597,4.7225,5.763792213398437,3.681207786601563,0.07617248400202067,19.999999888000005
2015-09-18,3.5,3.5,3.5,3.5,3.5,0,0.0,3.7,4.635,4.922000000000001,4.22104240277808,4.582008908756078,-0.3609665059779976,4.635,5.778724295080725,3.4912757049192753,0.07617248400202067,19.999999888000005
2015-09-21,3.5,4.0,3.5,4.0,4.0,1800,0.1428571428571428,3.8,4.585,4.902200000000001,4.187035879273759,4.538897137737109,-0.3518612584633498,4.585,5.748795966925296,3.421204033074704,0.08367202930488471,33.33333317777779
2015-09-22,4.0,4.0,4.0,4.0,4.0,0,0.0,3.8,4.535,4.8824000000000005,4.1582611286162585,4.498978831238064,-0.3407177026218058,4.535,5.709599595830989,3.3604004041690114,0.08367202930488471,33.33333317777779
2015-09-23,4.0,4.0,4.0,4.0,4.0,0,0.0,3.8,4.485,4.8626000000000005,4.1339132626752955,4.462017436331541,-0.32810417365624556,4.485,5.661390554553254,3.3086094454467467,0.08367202930488471,33.33333317777779
2015-09-24,3.99,4.0,3.99,4.0,4.0,900,0.0,3.9,4.4350000000000005,4.8428,4.113311222263711,4.4277939225292045,-0.3144827002654935,4.4350000000000005,5.6042102597817705,3.2657897402182305,0.08367202930488471,33.33333317777779
2015-09-25,4.24,4.25,4.24,4.25,4.25,300,0.0625,4.05,4.3975,4.828,4.134340264992371,4.414624002341856,-0.2802837373494853,4.3975,5.538171547355931,3.256828452644068,0.08511787689868815,40.45307425037442
2015-09-28,4.25,4.25,4.25,4.25,4.25,0,0.0,4.1,4.36,4.8132,4.15213407037816,4.402429631798015,-0.250295561419855,4.36,5.466059863231932,3.253940136768069,0.08511787689868815,40.45307425037442
