Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
1989-03-14,0.0,1.8125,1.625,1.625,1.625,6000,0.040000000000000036,1.575,1.696875,1.90875,1.6281976321229692,1.7215475107640308,-0.09334987864106159,1.696875,1.9757207175760867,1.4180292824239131,0.03552162483499597,24.999999300000013
1989-03-15,0.0,1.75,1.5625,1.5625,1.5625,5300,-0.038461538461538436,1.575,1.68125,1.905,1.6180903041040509,1.7097662136703988,-0.09167590956634797,1.68125,1.953001143899198,1.4094988561008017,0.03618687639248685,24.999999300000013
1989-03-16,0.0,1.75,1.5625,1.5625,1.5625,2600,0.0,1.575,1.665625,1.89875,1.6095379496265045,1.6988576052503692,-0.08931965562386468,1.665625,1.9261754042558579,1.405074595744142,0.03618687639248685,24.999999300000013
1989-03-17,0.0,1.6875,1.5625,1.5625,1.5625,7000,0.0,1.575,1.65,1.89,1.6023013419916576,1.68875704189849,-0.08645569990683244,1.65,1.8946802424647886,1.4053197575352112,0.03618687639248685,49.99999720000015
1989-03-20,0.0,1.625,1.5,1.5,1.5,8900,-0.040000000000000036,1.5625,1.63125,1.87625,1.586562673992941,1.6747750387948983,-0.08821236480195727,1.63125,1.860306991299445,1.4021930087005552,0.03679785509974921,39.99999820800008
1989-03-21,0.0,1.625,1.5,1.5,1.5,3300,0.0,1.5375,1.6125,1.86125,1.5732453395324886,1.6618287396249058,-0.08858340009241727,1.6125,1.817695670417021,1.407304329582979,0.03679785509974921,39.99999820800008
1989-03-22,0.0,1.625,1.5,1.5,1.5,6600,0.0,1.525,1.59375,1.8425,1.5619768257582596,1.6498414255786167,-0.0878645998203571,1.59375,1.7634052231345616,1.4240947768654384,0.03679785509974921,24.999998600000083
1989-03-23,0.0,1.6875,1.5,1.5,1.5,3700,0.0,1.5125,1.578125,1.82625,1.552441929487758,1.6387420607209415,-0.08630013123318347,1.578125,1.7178792485937213,1.4383707514062787,0.03645823287382899,24.999998600000083
1989-03-27,0.0,1.6875,1.5,1.5,1.5,2300,0.0,1.5,1.5625,1.81,1.5443739403357952,1.6284648710379088,-0.0840909307021136,1.5625,1.653184531263727,1.471815468736273,0.03645823287382899,24.999998600000083
1989-03-28,1.5,1.5,1.5,1.5,1.5,0,0.0,1.5,1.559375,1.79375,1.5375471802841345,1.6189489546647304,-0.08140177438059593,1.559375,1.6542693318145074,1.4644806681854925,0.020118614320264426,24.999998600000083
1989-03-29,0.0,1.625,1.3125,1.3125,1.3125,20000,-0.125,1.4625,1.546875,1.77375,1.5029245371634983,1.5962490320969724,-0.09332449493347417,1.546875,1.6923947128986334,1.4013552871013666,0.03408397195445156,16.66666604444447
1989-03-30,1.3125,1.3125,1.3125,1.3125,1.3125,0,0.0,1.425,1.534375,1.7575,1.47362845452296,1.5752305852749746,-0.10160213075201452,1.534375,1.7133477632909415,1.3554022367090586,0.03408397195445156,16.66666604444447
1989-03-31,0.0,1.5,1.3125,1.3125,1.3125,4500,0.0,1.3875,1.51875,1.74125,1.4488394615194278,1.5557690604397911,-0.10692959892036336,1.51875,1.7178433396543744,1.3196566603456257,0.032236734058126146,16.66666604444447
1989-04-03,1.3125,1.3125,1.3125,1.3125,1.3125,0,0.0,1.35,1.503125,1.73125,1.4278641597472082,1.5377491300368438,-0.10988497028963562,1.503125,1.7157023852902449,1.2905476147097552,0.032236734058126146,16.66666604444447
1989-04-04,0.0,1.5,1.3125,1.3125,1.3125,10200,0.0,1.3125,1.4875,1.72125,1.410115827478407,1.521064009293374,-0.11094818181496713,1.4875,1.7081449875395107,1.2668550124604894,0.032236734058126146,0.0
1989-04-05,0.0,1.625,1.4375,1.4375,1.4375,9000,0.09523809523809534,1.3375,1.478125,1.71375,1.4143287770971136,1.5148740826790499,-0.1005453055819363,1.478125,1.6899272600644666,1.2663227399355332,0.039924132261855885,33.33333208888894
1989-04-06,0.0,1.8125,1.625,1.625,1.625,29400,0.13043478260869557,1.4,1.48125,1.70875,1.4467397344667885,1.5230315580361573,-0.07629182356936881,1.48125,1.7000234949788435,1.2624765050211564,0.04930800335494882,55.55555417283954
1989-04-07,0.0,1.8125,1.6875,1.6875,1.6875,28000,0.03846153846153855,1.475,1.4875,1.7,1.4837797753180517,1.5352144055890347,-0.05143463027098294,1.4875,1.722581172990803,1.2524188270091972,0.04992644893594515,59.99999865600003
1989-04-10,0.0,1.625,1.5,1.5,1.5,20200,-0.11111111111111116,1.5125,1.484375,1.6875,1.48627519449989,1.532605931100958,-0.04633073660106812,1.484375,1.7169061241193435,1.2518438758806565,0.05629216003984395,49.99999906666668
1989-04-11,0.0,1.625,1.5,1.5,1.5,3000,0.0,1.55,1.48125,1.675,1.4883867030383684,1.5301906769453317,-0.04180397390696333,1.48125,1.7110239163429433,1.2514760836570566,0.05629216003984395,49.99999906666668
1989-04-12,0.0,1.5625,1.5,1.5,1.5,10100,0.0,1.5625,1.475,1.6625,1.4901733641093886,1.5279543305049368,-0.03778096639554818,1.475,1.6948983018531287,1.2551016981468714,0.055481426680713035,49.99999906666668
1989-04-13,0.0,1.5625,1.5,1.5,1.5,17000,0.0,1.5375,1.471875,1.65,1.4916851542464058,1.525883639356423,-0.03419848511001722,1.471875,1.6882863711867802,1.25546362881322,0.054832915676920085,49.99999906666668
1989-04-14,0.0,1.5625,1.5,1.5,1.5,1400,0.0,1.5,1.46875,1.6375,1.4929643612854204,1.5239663327374289,-0.031001971452008448,1.46875,1.6814240773058382,1.2560759226941618,0.054832915676920085,49.99999906666668
1989-04-17,0.0,1.5625,1.5,1.5,1.5,10400,0.0,1.5,1.465625,1.62875,1.4940467672415096,1.5221910488309527,-0.028144281589443043,1.465625,1.6742979687686732,1.2569520312313267,0.054832915676920085,49.99999906666668
1989-04-18,0.0,1.5625,1.5,1.5,1.5,28000,0.0,1.5,1.465625,1.62,1.4949626492043544,1.5205472674360674,-0.025584618231712986,1.465625,1.6742979687686732,1.2569520312313267,0.05404395431898756,66.66666500740746
1989-04-19,0.0,1.8125,1.6875,1.6875,1.6875,41500,0.125,1.5375,1.475,1.615,1.524583780095992,1.5329141365148773,-0.008330356418885243,1.475,1.7058451292191488,1.2441548707808514,0.060692360420687576,74.99999860000003
1989-04-20,0.0,1.875,1.75,1.75,1.75,27100,0.03703703703703698,1.5875,1.4875,1.61125,1.5592631985427627,1.5489945708471085,0.010268627695654287,1.4875,1.749074181890289,1.225925818109711,0.06101082375064152,76.92307559763316
1989-04-21,0.0,1.875,1.75,1.75,1.75,14700,0.0,1.6375,1.5,1.6075,1.588607321843876,1.5638838618954707,0.024723459948405413,1.5,1.7867696673381936,1.2132303326618064,0.06101082375064152,76.92307559763316
1989-04-24,0.0,1.8125,1.75,1.75,1.75,45400,0.0,1.6875,1.5125,1.60375,1.6134369646371258,1.577670242495806,0.03576672214131982,1.5125,1.8202935056255385,1.2047064943744614,0.06101082375064152,76.92307559763316
1989-04-25,0.0,1.9375,1.8125,1.8125,1.8125,25400,0.03571428571428581,1.75,1.528125,1.60125,1.644062047000645,1.5950650393479686,0.04899700765267645,1.528125,1.8637190334141136,1.1925309665858863,0.06124026858772261,74.99999860000003
1989-04-26,0.0,1.875,1.75,1.75,1.75,19500,-0.03448275862068961,1.7625,1.55,1.59875,1.6603601936159307,1.606541703099971,0.05381849051595977,1.55,1.8834429644276685,1.2165570355723316,0.053492636916064484,59.99999865600003
1989-04-27,0.0,2.0,1.9375,1.9375,1.9375,31100,0.1071428571428572,1.8,1.58125,1.6,1.7029970869057875,1.6310571324999732,0.07193995440581435,1.58125,1.9373528089278593,1.2251471910721408,0.057070848244808854,66.66666542222225
1989-04-28,0.0,2.1875,2.125,2.125,2.125,93600,0.09677419354838701,1.875,1.621875,1.605,1.7679206119972048,1.6676454930555307,0.10027511894167418,1.621875,2.030408561721222,1.213341438278778,0.05924248989085505,91.66666495555559
1989-05-01,0.0,2.1875,2.125,2.125,2.125,53400,0.0,1.95,1.6625,1.61,1.8228559024591733,1.701523604681047,0.12133229777812637,1.6625,2.1019224678633925,1.2230775321366076,0.05924248989085505,91.66666495555559
1989-05-02,0.0,2.125,2.0625,2.0625,2.0625,56300,-0.02941176470588236,2.0,1.7,1.61375,1.859724225157762,1.7282625969268952,0.1314616282308667,1.7,2.1416625289445332,1.2583374710554667,0.060278129534858296,84.61538315739648
1989-05-03,0.0,2.125,2.0625,2.0625,2.0625,1900,0.0,2.0625,1.73125,1.6175,1.890920498210414,1.7530209230804585,0.13789957512995543,1.73125,2.1830373859519097,1.2794626140480903,0.05812239997690131,84.61538315739648
1989-05-04,0.0,2.125,2.0625,2.0625,2.0625,13800,0.0,2.0875,1.753125,1.62125,1.917317344639581,1.7759452991485727,0.14137204549100835,1.753125,2.2251639006048203,1.2810860993951798,0.052053427038965046,84.61538315739648
1989-05-05,0.0,2.125,2.0625,2.0625,2.0625,1000,0.0,2.075,1.771875,1.62625,1.9396531377719533,1.7971715732857154,0.14248156448623783,1.771875,2.2623685081924574,1.2813814918075426,0.05178298866429963,84.61538315739648
1989-05-08,0.0,2.1875,2.125,2.125,2.125,33400,0.030303030303030276,2.075,1.803125,1.6325,1.968168039653191,1.8214551604497364,0.14671287920345466,1.803125,2.3002797334053713,1.305970266594629,0.0431127319001824,85.71428434285717
1989-05-09,0.0,2.1875,2.0625,2.0625,2.0625,2000,-0.02941176470588236,2.075,1.83125,1.6425,1.9826806489373154,1.8393103337497558,0.1433703151875596,1.83125,2.319769514236096,1.3427304857639042,0.0442598925927167,74.99999860000003
1989-05-10,0.0,2.125,2.0,2.0,2.0,19700,-0.030303030303030276,2.0625,1.85625,1.65125,1.9853451644854208,1.8512132719905146,0.1341318924949062,1.85625,2.324132970072868,1.3883670299271322,0.04537472148311219,66.66666542222225
1989-05-11,0.0,2.125,2.0,2.0,2.0,800,0.0,2.05,1.88125,1.66,1.9875997545645867,1.8622345111023282,0.12536524346225852,1.88125,2.3216072114592974,1.4408927885407028,0.04537472148311219,66.66666542222225
