Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
1996-04-04,7.25,7.25,6.9375,7.03125,6.680664,65000,-0.013157673162536021,6.4787588,6.3585065,5.858199160000001,6.422109351968202,6.271953635901893,0.15015571606630918,6.3585065,6.814142282319038,5.902870717680962,0.030738534683276662,54.83874605883978
1996-04-08,6.875,7.0625,6.8125,7.0625,6.710354,31400,0.004444169022719935,6.585649200000001,6.3941366,5.8973923600000004,6.466454682434632,6.304427736946197,0.1620269454884351,6.3941366,6.842380333647066,5.945892866352935,0.02742161371342302,58.33335158570122
1996-04-09,7.125,7.25,6.9375,7.25,6.888505,78400,0.026548673885163243,6.728169800000001,6.4357051499999995,5.94014858,6.531385500521612,6.347692719394627,0.18369278112698506,6.4357051499999995,6.906013467262665,5.965396832737334,0.02779698937329351,59.67744869026021
1996-04-10,7.3125,7.3125,7.125,7.125,6.769738,75800,-0.017241331754858313,6.763799800000001,6.4535202499999995,5.9805294600000005,6.568055115825979,6.378955332772803,0.18909978305317665,6.4535202499999995,6.94671319018676,5.960327309813239,0.025407183609514668,63.7931359683182
1996-04-11,7.125,7.25,7.0,7.25,6.888505,38600,0.017543810410388216,6.7875532000000005,6.466881549999999,6.02269186,6.617355098006598,6.41669975256741,0.20065534543918861,6.466881549999999,6.992616085766761,5.941147014233238,0.024709829871378253,73.21434416567334
1996-04-12,7.25,7.25,7.0625,7.0625,6.710354,12200,-0.025862070216977506,6.7934912,6.469850699999999,6.058322039999999,6.631662621390198,6.438451919043898,0.19321070234630078,6.469850699999999,7.000609521477769,5.9390918785222295,0.025485996356804565,62.50002202693491
1996-04-15,7.0625,7.25,7.0625,7.21875,6.858815,47600,0.022124168113932585,6.8231834,6.487665850000001,6.09692144,6.6666091411763215,6.469589925040646,0.19701921613567563,6.487665850000001,7.04623116936826,5.929100530631741,0.025305565802414207,65.57383515328874
1996-04-16,7.1875,7.25,7.1875,7.1875,6.829122,22600,-0.00432917347967543,6.8113068,6.50845015,6.133739300000001,6.691611119456888,6.49622193059319,0.1953891888636976,6.50845015,7.085998464719272,5.930901835280728,0.025066310982113406,66.66670356426673
1996-04-17,7.1875,7.625,7.1875,7.625,7.244807,235200,0.060869464625174396,6.906320599999999,6.54408035,6.1794647,6.776718178001982,6.551672676475176,0.22504550152680558,6.54408035,7.209099028777574,5.879061671222425,0.02802179262429442,77.14288411657844
1996-04-18,7.6875,7.9375,7.625,7.875,7.482343,132200,0.03278707079429455,7.025088199999999,6.6034640499999995,6.23172234,6.885275842924754,6.620611218958496,0.264664623966258,6.6034640499999995,7.377828177213519,5.82909992278648,0.026817314783836754,78.37842216149417
1996-04-19,7.9375,8.125,7.8125,7.9375,7.541726,80200,0.00793641777715881,7.1913626,6.674724450000001,6.2863553,6.986268174782484,6.688841943480089,0.29742623130239565,6.674724450000001,7.519516195902783,5.829932704097219,0.02534722899806629,81.08109655536316
1996-04-22,8.125,8.125,7.875,7.9375,7.541726,77800,0.0,7.3279448,6.7370773,6.34098826,7.0717232248159485,6.752018540259342,0.3197046845566067,6.7370773,7.645452272517434,5.828702327482566,0.025075773652407138,81.08109655536316
1996-04-23,7.875,8.0,7.875,7.875,7.482343,36400,-0.00787392700291678,7.458589000000001,6.796461000000001,6.39205822,7.134895497921187,6.806116648388279,0.3287788495329078,6.796461000000001,7.737748647067629,5.855173352932373,0.025291519623563623,74.1935828689965
1996-04-24,8.0,8.125,7.8125,8.0,7.601109,62200,0.01587283555431762,7.529849400000001,6.8647522,6.4455035,7.2066206520871585,6.865004970729888,0.34161568135727016,6.8647522,7.832426863136132,5.8970775368638675,0.024952726704513,73.33336269424308
1996-04-25,8.0,8.0,7.75,7.875,7.482343,71600,-0.015624825272206988,7.529849400000001,6.9330434499999996,6.49835498,7.24903947484298,6.910733713638785,0.33830576120419487,6.9330434499999996,7.870695925923163,5.9953909740768365,0.02475220349083112,72.13116780108848
1996-04-26,7.875,7.9375,7.8125,7.9375,7.541726,32200,0.00793641777715881,7.529849400000001,6.9983655,6.55180028,7.2940681710209825,6.957473882998875,0.33659428802210734,6.9983655,7.913093066509289,6.083637933490712,0.02466537099256667,72.58068316004982
1996-04-29,7.8125,7.8125,7.71875,7.8125,7.422959,25400,-0.015747986601475583,7.506095999999999,7.06071835,6.60287024,7.3138975293254465,6.991954262035995,0.3219432672894511,7.06071835,7.9068273199354175,6.214609380064583,0.02496004767087028,65.00004439497289
1996-04-30,7.625,7.75,7.625,7.65625,7.2745,70000,-0.01999997575091006,7.4645274,7.11564825,6.650971019999999,7.307836370967686,7.012883575959255,0.29495279500843097,7.11564825,7.855916137520068,6.375380362479931,0.025750008209257345,63.93446284502954
1996-05-01,7.75,7.75,7.625,7.6875,7.304192,23000,0.004081655096570103,7.405144,7.1512784499999995,6.6961026,7.307275698511119,7.03446197774005,0.2728137207710688,7.1512784499999995,7.852931080675677,6.449625819324322,0.021719546350948242,62.06901306875737
1996-05-02,7.625,7.75,7.625,7.625,7.244807,28600,-0.008130262731319227,7.3576368,7.1750319000000005,6.728169780000001,7.297665129509408,7.050043090500046,0.24762203900936175,7.1750319000000005,7.854101373862706,6.495962426137295,0.021292747765156776,66.66666608455543
