Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
2015-07-30,3.8655,4.025,3.701,3.813,3.813,11622000,0.11621779859484782,3.4558,3.1887,3.1211599999999997,3.3602729774767504,3.23696861971933,0.12330435775742021,3.1887,3.646350797695776,2.7310492023042237,0.042319013992605424,76.34342120518352
2015-07-31,3.813,3.825,3.635,3.739,3.739,5258000,-0.019407290847102132,3.5322000000000005,3.2191,3.16194,3.4185386732495577,3.27415612936975,0.14438254387980765,3.2191,3.737371987118329,2.7008280128816713,0.04285835346401203,71.63252575862485
2015-08-03,3.749,4.049,3.66,4.036,4.036,5351000,0.07943300347686533,3.682,3.2682500000000005,3.1913,3.513532723518857,3.3305890086756946,0.1829437148431623,3.2682500000000005,3.895239423229857,2.641260576770144,0.04472626842377129,75.4828320510946
2015-08-04,4.011,4.111,3.813,3.841,3.841,5725000,-0.04831516352824561,3.7689999999999997,3.3065000000000007,3.2115000000000005,3.5639123045159558,3.368397230255273,0.19551507426068282,3.3065000000000007,3.9760042942356715,2.63699570576433,0.04690559867723389,73.78080700947494
2015-08-05,3.902,3.997,3.816,3.845,3.845,2911000,0.0010413954699297623,3.8548,3.3528,3.2291000000000003,3.607156565359655,3.4037011391252525,0.20345542623440238,3.3528,4.037377964496147,2.668222035503852,0.044599988751025485,73.7670508747436
2015-08-06,3.84,3.875,3.52,3.628,3.628,3827000,-0.05643693107932379,3.8178000000000005,3.3888999999999996,3.24666,3.6103632476120158,3.4203158695604188,0.190047378051597,3.3888999999999996,4.050017682015607,2.727782317984392,0.04721810292101649,60.92643005287738
2015-08-07,3.627,3.627,3.425,3.516,3.516,3215000,-0.030871003307607503,3.7732,3.4167,3.26208,3.595845824902475,3.427403582926314,0.1684422419761611,3.4167,4.047965429201749,2.7854345707982504,0.04815119544441884,53.91884338251039
2015-08-10,3.53,3.614,3.287,3.347,3.347,4799000,-0.04806598407281004,3.6353999999999997,3.4319499999999996,3.27462,3.5575618518405556,3.4214477619688095,0.1361140898717461,3.4319499999999996,4.03938861721512,2.8245113827848796,0.04961966143983962,50.65274114405306
2015-08-11,3.366,3.559,3.2964,3.514,3.514,2693000,0.04989542874215713,3.5699999999999994,3.4533499999999995,3.29024,3.55086002848047,3.428303483304453,0.1225565451760171,3.4533499999999995,4.0392464431580635,2.867453556841936,0.0505640691680431,57.59878378602686
2015-08-12,3.485,3.521,3.375,3.473,3.473,2369000,-0.011667615253272645,3.4956000000000005,3.4803000000000006,3.3058000000000005,3.5388815625603978,3.4316143363930123,0.10726722616738549,3.4803000000000006,4.012760070160945,2.947839929839057,0.049010535379988465,54.22314871787065
2015-08-13,3.479,3.649,3.451,3.531,3.531,2259000,0.01670025914195228,3.4762,3.5098999999999996,3.32154,3.5376690144741825,3.4389762374009374,0.09869277707324509,3.5098999999999996,3.977532739387841,3.0422672606121584,0.04899846890173063,54.507771625332225
2015-08-14,3.5,3.575,3.409,3.456,3.456,1437000,-0.021240441801189558,3.4642000000000004,3.5213500000000004,3.3371000000000004,3.5251045507089236,3.44023725685272,0.0848672938562034,3.5213500000000004,3.9706728940949967,3.072027105905004,0.04484852779863232,54.36692467124706
2015-08-17,3.477,3.5,3.33,3.441,3.441,1623000,-0.00434027777777779,3.4829999999999997,3.5246500000000003,3.3511400000000005,3.512165389061397,3.4402937563451115,0.07187163271628538,3.5246500000000003,3.9704024802894757,3.078897519710525,0.04379621488592749,50.95576148914217
2015-08-18,3.418,3.418,3.248,3.26,3.26,1870000,-0.052600988084859024,3.4321999999999995,3.52155,3.36238,3.473370713821182,3.426938663282511,0.04643205053867083,3.52155,3.9740478511144186,3.0690521488855813,0.045325198403758024,46.10389578149124
2015-08-19,3.237,3.247,3.06,3.11,3.11,4447000,-0.04601226993865026,3.3596000000000004,3.51635,3.3678999999999997,3.417467527079461,3.403461725261584,0.014005801817877028,3.51635,3.985801763118156,3.046898236881844,0.045931549565651555,29.971509732420998
2015-08-20,3.076,3.11,2.915,2.922,2.922,2696000,-0.060450160771704065,3.2378,3.4969,3.37014,3.3412417536826213,3.3677978937607262,-0.026556140078104917,3.4969,4.0300822636920675,2.9637177363079323,0.04718188837185807,28.14339197752409
2015-08-21,2.875,2.997,2.731,2.777,2.777,4042000,-0.049623545516769285,3.102,3.4679,3.3642200000000004,3.254435330039141,3.324035086815487,-0.06959975677634622,3.4679,4.088970349435051,2.8468296505649495,0.04796053776338785,13.337215965800226
2015-08-24,2.551,2.849,2.27,2.628,2.628,4271000,-0.053655023406553815,2.9394,3.4349500000000006,3.3495200000000005,3.1580606638792728,3.272476932236562,-0.11441626835728913,3.4349500000000006,4.157984970399815,2.711915029600187,0.048960240172122596,13.70436852671385
2015-08-25,2.829,2.978,2.685,2.693,2.693,3043000,0.02473363774733639,2.8259999999999996,3.3993,3.33238,3.0865128694363078,3.2295527150338534,-0.14303984559754568,3.3993,4.195003753389351,2.6035962466106497,0.048454976135338536,16.743648825397756
2015-08-26,2.85,2.857,2.63,2.822,2.822,3901000,0.04790196806535452,2.7684,3.3695999999999997,3.3125999999999998,3.045818581830722,3.1993636250313457,-0.1535450432006238,3.3695999999999997,4.205982033082468,2.5332179669175314,0.050129701204527116,25.48661778782686
2015-08-27,2.894,2.96,2.78,2.851,2.851,2682000,0.010276399716513174,2.7542,3.3215000000000003,3.29236,3.0158464923183033,3.173558912066061,-0.15771241974775796,3.3215000000000003,4.1611566967642535,2.481843303235747,0.04105060284348233,28.699551312111637
2015-08-28,2.836,2.9008,2.772,2.8,2.8,1370000,-0.017888460189407263,2.7588,3.27455,3.27726,2.9826393396539492,3.145887881542649,-0.16324854188869997,3.27455,4.120895823308405,2.4282041766915947,0.041040766524342166,31.046430745218274
2015-08-31,2.814,2.877,2.709,2.754,2.754,1305000,-0.016428571428571348,2.784,3.2104500000000002,3.2613,2.9474640566302646,3.1168591495765274,-0.16939509294626287,3.2104500000000002,4.006680719009722,2.414219280990278,0.03471973512719667,21.255672997292436
